CODGEO,Libellé commune ou ARM,Région,Département,École maternelle,École maternelle avec cantine,École maternelle appartenant à un EP,École maternelle en RPIC,École maternelle de RPI dispersé,École maternelle de RPI dispersé avec cantine,École maternelle en RPIC appartenant à un EP,École élémentaire,École élémentaire avec cantine,École élémentaire avec classe pré-élémentaire,École élémentaire appartenant à un EP,École élémentaire en RPIC,École élémentaire de RPI dispersé,École élémentaire de RPI dispersé avec cantine,École élémentaire de RPI dispersé avec École pré-élémentaire,École élémentaire de RPI dispersé appartenant à un EP
77279,Marolles-sur-Seine,11,77,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
77280,Mary-sur-Marne,11,77,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
77281,Mauperthuis,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77282,Mauregard,11,77,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
77283,May-en-Multien,11,77,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
77284,Meaux,11,77,17,2,12,0,0,0,0,18,14,4,11,0,0,0,0,0
77285,Le Mée-sur-Seine,11,77,9,6,8,0,0,0,0,7,5,1,5,0,0,0,0,0
77286,Meigneux,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77287,Meilleray,11,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77288,Melun,11,77,12,11,9,0,0,0,0,14,10,2,8,0,0,0,0,0
77289,Melz-sur-Seine,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77290,Méry-sur-Marne,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
77291,Le Mesnil-Amelot,11,77,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
77292,Messy,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
77293,Misy-sur-Yonne,11,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77294,Mitry-Mory,11,77,7,7,0,0,0,0,0,7,6,0,0,0,0,0,0,0
77295,Moisenay,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
77296,Moissy-Cramayel,11,77,8,6,4,0,0,0,0,9,8,0,4,0,0,0,0,0
77297,Mondreville,11,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77298,Mons-en-Montois,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77300,Montceaux-lès-Meaux,11,77,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
77301,Montceaux-lès-Provins,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77302,Montcourt-Fromonville,11,77,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77303,Montdauphin,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
77304,Montenils,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77305,Montereau-Fault-Yonne,11,77,7,0,5,0,0,0,0,9,7,2,5,0,0,0,0,0
77306,Montereau-sur-le-Jard,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
77307,Montévrain,11,77,2,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0
77308,Montgé-en-Goële,11,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77309,Monthyon,11,77,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0
77310,Montigny-le-Guesdier,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77311,Montigny-Lencoup,11,77,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77312,Montigny-sur-Loing,11,77,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77313,Montmachoux,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77314,Montolivet,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
77315,Montry,11,77,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0
77316,Moret-Loing-et-Orvanne,11,77,3,1,0,0,0,0,0,6,1,2,0,0,0,0,0,0
77317,Mormant,11,77,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77318,Mortcerf,11,77,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
77319,Mortery,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77320,Mouroux,11,77,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
77321,Mousseaux-lès-Bray,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
77322,Moussy-le-Neuf,11,77,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77323,Moussy-le-Vieux,11,77,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
77325,Mouy-sur-Seine,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77326,Nandy,11,77,2,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0
77327,Nangis,11,77,3,1,0,0,0,0,0,4,2,1,0,0,0,0,0,0
77328,Nanteau-sur-Essonne,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77329,Nanteau-sur-Lunain,11,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77330,Nanteuil-lès-Meaux,11,77,2,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0
77331,Nanteuil-sur-Marne,11,77,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
77332,Nantouillet,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77333,Nemours,11,77,4,4,1,0,0,0,0,6,5,2,2,0,0,0,0,0
77335,Chauconin-Neufmontiers,11,77,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
77336,Neufmoutiers-en-Brie,11,77,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
77337,Noisiel,11,77,6,5,3,0,0,0,0,6,5,0,3,0,0,0,0,0
77338,Noisy-Rudignon,11,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77339,Noisy-sur-École,11,77,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
77340,Nonville,11,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77341,Noyen-sur-Seine,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77342,Obsonville,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77343,Ocquerre,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77344,Oissery,11,77,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
77345,Orly-sur-Morin,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
77347,Les Ormes-sur-Voulzie,11,77,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
77348,Ormesson,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77349,Othis,11,77,2,2,0,0,0,0,0,3,3,1,0,0,0,0,0,0
77350,Ozoir-la-Ferrière,11,77,5,4,0,0,0,0,0,7,6,1,0,0,0,0,0,0
77352,Ozouer-le-Voulgis,11,77,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
77353,Paley,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77354,Pamfou,11,77,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
77355,Paroy,11,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77356,Passy-sur-Seine,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77357,Pécy,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
77358,Penchard,11,77,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
77359,Perthes,11,77,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77360,Pézarches,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77361,Pierre-Levée,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
77363,Le Pin,11,77,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
77364,Le Plessis-aux-Bois,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77365,Le Plessis-Feu-Aussoux,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
77366,Le Plessis-l'Évêque,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77367,Le Plessis-Placy,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77368,Poigny,11,77,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
77369,Poincy,11,77,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
77370,Poligny,11,77,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
77371,Pommeuse,11,77,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
77372,Pomponne,11,77,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
77373,Pontault-Combault,11,77,8,8,0,0,0,0,0,10,8,3,0,0,0,0,0,0
77374,Pontcarré,11,77,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
77376,Précy-sur-Marne,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
77377,Presles-en-Brie,11,77,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77378,Pringy,11,77,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
77379,Provins,11,77,5,2,2,0,0,0,0,7,7,1,2,0,0,0,0,0
77380,Puisieux,11,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77381,Quiers,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77382,Quincy-Voisins,11,77,2,2,0,0,0,0,0,3,2,1,0,0,0,0,0,0
77383,Rampillon,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
77384,Réau,11,77,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
77385,Rebais,11,77,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77386,Recloses,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
77387,Remauville,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
77388,Reuil-en-Brie,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
77389,La Rochette,11,77,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77390,Roissy-en-Brie,11,77,6,4,0,0,0,0,0,7,4,1,0,0,0,0,0,0
77391,Rouilly,11,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77392,Rouvres,11,77,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
77393,Rozay-en-Brie,11,77,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
77394,Rubelles,11,77,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
77395,Rumont,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
77396,Rupéreux,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77397,Saâcy-sur-Marne,11,77,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
77398,Sablonnières,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77399,Saint-Ange-le-Viel,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77400,Saint-Augustin,11,77,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
77401,Sainte-Aulde,11,77,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
77402,Saint-Barthélemy,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
77403,Saint-Brice,11,77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77404,Sainte-Colombe,11,77,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
77405,Saint-Cyr-sur-Morin,11,77,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
77406,Saint-Denis-lès-Rebais,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
77407,Saint-Fargeau-Ponthierry,11,77,3,2,0,0,0,0,0,6,5,3,0,0,0,0,0,0
77408,Saint-Fiacre,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
77409,Saint-Germain-Laval,11,77,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77410,Saint-Germain-Laxis,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77411,Saint-Germain-sous-Doue,11,77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
77412,Saint-Germain-sur-École,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
77413,Saint-Germain-sur-Morin,11,77,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
77414,Saint-Hilliers,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
77415,Saint-Jean-les-Deux-Jumeaux,11,77,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
77416,Saint-Just-en-Brie,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77417,Saint-Léger,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77418,Saint-Loup-de-Naud,11,77,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
77419,Saint-Mammès,11,77,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
77420,Saint-Mard,11,77,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
77421,Saint-Mars-Vieux-Maisons,11,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77423,Saint-Martin-des-Champs,11,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
